,business_status,name,place_id,price_level,rating,user_ratings_total
4716,OPERATIONAL,Starbucks,ChIJu6KYK7vswokRNzp-nrQEHCE,2.0,3.7,475.0
4717,OPERATIONAL,Fong Xing,ChIJxZQM41XrwokRSgmI0fYY894,,4.0,48.0
4718,OPERATIONAL,Ardsley Market Fresh & Deli,ChIJWejm86nswokRFQbkmRng3Ls,2.0,4.5,230.0
4719,OPERATIONAL,L'inizio,ChIJBfrq41XrwokRMNDzNz4eakw,2.0,4.5,178.0
4720,OPERATIONAL,Bella's Trattoria,ChIJRwF5BVbrwokRYvf2Xj7son8,2.0,4.5,82.0
4721,OPERATIONAL,Slyce,ChIJU18U_Ag-ZkARacXBXkjDhkY,2.0,4.3,141.0
4722,OPERATIONAL,Ardsley Diner,ChIJ7eUMx1XrwokRGPuSeTrzp6g,2.0,4.3,398.0
4723,OPERATIONAL,Smoothie King,ChIJ-z1BK7vswokRuWPSUao9QyQ,2.0,4.2,122.0
4724,OPERATIONAL,Menchie's Frozen Yogurt,ChIJU-2CwNPtwokRJKW-XWyIE-A,1.0,4.7,30.0
4725,OPERATIONAL,Buddha Asian Bistro,ChIJRUYlMbvswokRFhRiurVKPhM,2.0,4.3,301.0
4726,OPERATIONAL,Chipotle Mexican Grill,ChIJazUqI7vswokR_caXFEnVSMs,1.0,3.5,518.0
4727,OPERATIONAL,Chopt Creative Salad Co.,ChIJr0hF2brswokR4oXlf6FDXOE,2.0,4.1,256.0
4728,CLOSED_TEMPORARILY,China Pavilion,ChIJF8SnsVXrwokR7yIKxwYRZKk,1.0,3.8,46.0
4729,OPERATIONAL,Calcutta Wrap & Roll,ChIJhYOa4qnswokRq8n_r2VoVTs,2.0,4.4,260.0
4730,OPERATIONAL,Scaramella's Restaurant,ChIJY_OjM1brwokRK53jPBPObo4,2.0,4.7,276.0
4731,OPERATIONAL,Sazan,ChIJd2qmsFXrwokRRZia-OFdnOk,2.0,4.4,86.0
4732,OPERATIONAL,Umami Sushi Bar,ChIJl6EC6lXrwokRyefPc5LvaiE,2.0,4.7,134.0
4733,OPERATIONAL,Gallo Deli,ChIJL6EvRV_rwokRKT11JjhWSJU,1.0,4.5,76.0
4734,OPERATIONAL,Fiesta Mexico,ChIJu6SS4qnswokRQOGqGo5PNJw,2.0,4.5,102.0
4735,OPERATIONAL,Dunkin',ChIJY_OjM1brwokRtKHkwKKfJ0k,1.0,4.0,160.0
4736,OPERATIONAL,Boston Market,ChIJ0W-mSniUwokRkSaCQn2OC7s,1.0,4.0,369.0
4737,OPERATIONAL,TGI Fridays,ChIJR4WpfEKTwokRdjUt_CNR5tE,2.0,3.5,611.0
4738,OPERATIONAL,Candlelight Inn,ChIJU6g0h2GTwokRoMYnRyzgcfI,2.0,4.6,1908.0
4739,OPERATIONAL,Ben's Kosher Delicatessen Restaurant & Caterers,ChIJE5QF0GeTwokR-D1wrlTLWwU,2.0,4.2,289.0
4740,OPERATIONAL,Vietnam's Central,ChIJbdioNWaTwokRD_MXQGwviS4,2.0,4.6,425.0
4741,OPERATIONAL,Jewel of Himalaya,ChIJTzNgD2iTwokRHrlEKxTm6fg,2.0,4.7,370.0
4742,OPERATIONAL,Mezzaluna Pizzeria & Restaurant,ChIJTd0z3GeTwokRNT7fE8P9hcg,1.0,4.8,48.0
4743,OPERATIONAL,Burger King,ChIJfUF8QWGTwokRB5FAbVtAJC8,1.0,4.0,529.0
4744,OPERATIONAL,Panera Bread,ChIJ6fg3ZEGTwokRLulnT_qFmxY,2.0,3.9,528.0
4745,OPERATIONAL,Eldorado III,ChIJiepGImiTwokRzGKcV4lWOdE,2.0,4.2,528.0
4746,OPERATIONAL,Twins Deli & Grill,ChIJBadQyYSUwokRMlymJhHGnTk,,4.2,22.0
4747,OPERATIONAL,Siam Orchid,ChIJ1c2OEWiTwokRfmprhprKvdo,2.0,4.3,161.0
4748,OPERATIONAL,Pizza & Brew Scarsdale,ChIJ0Yc5PkKTwokRh3bqOcZYOUI,2.0,4.2,792.0
4749,OPERATIONAL,Alitas,ChIJdZnTTUmTwokRRg_hgVe3xfY,,,
4750,OPERATIONAL,Mariachi Loco II,ChIJa422zGeTwokR2pxnQYZlBpc,2.0,4.2,403.0
4751,OPERATIONAL,Venetian Delight,ChIJmQbPy4SUwokRDpxyu-RC35o,,4.4,113.0
4752,OPERATIONAL,Dunkin',ChIJSZDOy4SUwokRXgv_74mE5yc,1.0,3.8,56.0
4753,OPERATIONAL,Chipotle Mexican Grill,ChIJ2QXvoJiTwokRygr1V4lEXbk,,3.6,14.0
4754,OPERATIONAL,Chipotle Mexican Grill,ChIJ2ZUx6PSTwokRO-HQibLN1zA,,2.5,17.0
4755,OPERATIONAL,IHOP,ChIJdcSxFYmUwokR6gJl4DsK62E,1.0,4.1,979.0
4756,OPERATIONAL,Candlelight Inn,ChIJU6g0h2GTwokRoMYnRyzgcfI,2.0,4.6,1908.0
4757,OPERATIONAL,Banzai,ChIJXRUsM4-UwokR7mCPPLB1-ls,2.0,4.2,385.0
4758,OPERATIONAL,Saigonese,ChIJ4__th4WUwokR6QYD-brotwM,1.0,4.5,302.0
4759,OPERATIONAL,The Irish Bank,ChIJwwG-DIeUwokRnf-VndZZkBE,2.0,4.4,280.0
4760,OPERATIONAL,Copper Kettle Cafe,ChIJuyeOmYeUwokREOYP5-C_YxY,2.0,4.5,110.0
4761,OPERATIONAL,Twins Deli & Grill,ChIJBadQyYSUwokRMlymJhHGnTk,,4.2,22.0
4762,OPERATIONAL,Starbucks,ChIJ_z-nIImUwokRzJnBu_txCZE,2.0,4.2,374.0
4763,OPERATIONAL,Avellino Pizza & Pasta,ChIJIyzYDRCUwokRwJ5T0O6N-Ew,2.0,4.4,54.0
4764,OPERATIONAL,Arthur Avenue Pizza & Pasta,ChIJL0NlfYmUwokRLLfIuxXwfZg,2.0,4.5,42.0
4765,OPERATIONAL,Gyro Gyro,ChIJq7__eomUwokRXd_KG2_XAfI,,4.3,213.0
4766,OPERATIONAL,Masala Kraft Cafe,ChIJEU2ll4eUwokRIt_fYQ962_o,2.0,4.5,243.0
4767,OPERATIONAL,Pas-Tina's,ChIJB8dKfY-UwokRtx-2b3t9BkI,2.0,4.5,241.0
4768,OPERATIONAL,BosphoRus,ChIJP0sIl4eUwokRtlvGXy4M9GY,2.0,4.6,123.0
4769,OPERATIONAL,Azuma,ChIJVcj8nYeUwokRiVsTNOEP97A,1.0,4.4,66.0
4770,OPERATIONAL,Fantasy Cuisine,ChIJrTsYZXM-ZkARNOBkt1J5GJI,2.0,4.0,316.0
4771,OPERATIONAL,VEGA Mexican Cuisine,ChIJ08Oql4eUwokR2nr7E_FPgeo,2.0,4.5,353.0
4772,OPERATIONAL,Hunan Village II,ChIJ9fmil4eUwokR2bF7PbQ-G8c,2.0,3.9,67.0
4773,OPERATIONAL,Fujinoya,ChIJeeX-FImUwokRfHtMKyLSArk,,4.6,185.0
4774,OPERATIONAL,Burger King,ChIJfUF8QWGTwokRB5FAbVtAJC8,1.0,4.0,529.0
4775,OPERATIONAL,Clubhouse Towamensing,ChIJ4Q47nzNWxIkRgzSdxxO-4jY,,4.6,30.0
4776,OPERATIONAL,TLTC Clubhouse,ChIJ72CVmTNWxIkRulUgMp-dMlI,,4.6,20.0
4777,OPERATIONAL,TLTC Clubhouse,ChIJ72CVmTNWxIkRulUgMp-dMlI,,4.6,20.0
4778,OPERATIONAL,Clubhouse Towamensing,ChIJ4Q47nzNWxIkRgzSdxxO-4jY,,4.6,30.0
4779,OPERATIONAL,Original Vincent's Pizzeria,ChIJ87HLNDNZxIkRhE0XE0QDMeM,,4.1,136.0
4780,OPERATIONAL,Domino's Pizza,ChIJRTHcT7NYxIkRnAcX7YfnapU,1.0,3.8,240.0
4781,OPERATIONAL,Happy Family,ChIJrV3o5udYxIkRPEGPio_F2NE,2.0,3.9,154.0
4782,OPERATIONAL,Mike's Pizzeria Italian Restaurant,ChIJm4_DyldfxIkRiwAn_z8UKck,2.0,4.0,388.0
4783,OPERATIONAL,China 8,ChIJxyIf2rpYxIkRPhCZ4LbFXok,1.0,3.7,60.0
4784,OPERATIONAL,Caribbean Deck Cafe,ChIJ__8PnrBYxIkRjy02TZq-Ok4,,4.9,60.0
4785,OPERATIONAL,Dunkin',ChIJKSof2rpYxIkRtEKkSKL1VuI,1.0,3.9,272.0
4786,OPERATIONAL,Domino’s,ChIJP6HahxpZxIkR8f-mIXib-N8,,,
4787,OPERATIONAL,Bennys Pizza Rt. 715,ChIJg40sOHD1xIkRWJ52s0OFHSU,1.0,4.7,315.0
4788,OPERATIONAL,Chili's Grill & Bar,ChIJq6qqqquLxIkR9JnPaQTrRbU,2.0,4.0,1586.0
4789,OPERATIONAL,Serengeti,ChIJczihp1OKxIkRI4jwxX5XIwA,1.0,4.1,22.0
4790,OPERATIONAL,La Tolteca,ChIJbXAydtmLxIkR230CpsLbVY8,2.0,4.1,1104.0
4791,OPERATIONAL,Original Pocono Pub And Grill,ChIJ5zTyByWKxIkR64LXNnQD1GU,2.0,4.4,1099.0
4792,OPERATIONAL,It's Just Wings,ChIJg77kgeeLxIkRWig8h48jRO0,,,
4793,OPERATIONAL,Five Guys,ChIJuRnaNpKJxIkRD-aAAmD8iFY,2.0,4.3,512.0
4794,OPERATIONAL,Olive Garden Italian Restaurant,ChIJ1USGNZKJxIkRPiZD2hjr7Y8,2.0,4.2,1563.0
4795,OPERATIONAL,Panera Bread,ChIJ1USGNZKJxIkRInzP-4EPkEc,2.0,3.9,554.0
4796,OPERATIONAL,Five Star,ChIJY2yuiE6IxIkREFsdVw3qq9E,,4.2,223.0
4797,OPERATIONAL,Le Sang De Jesus Haitian Cuisine,ChIJd635Ug-JxIkRhGGdq7EilIo,,4.1,38.0
4798,OPERATIONAL,Soul Food Chess House,ChIJg_zgc2CJxIkR59mPQDvg-YY,2.0,4.3,245.0
4799,OPERATIONAL,Texas Roadhouse,ChIJcZNl3b2JxIkRIg836CKOmLc,2.0,4.5,2329.0
4800,CLOSED_TEMPORARILY,Subway,ChIJm-nyM0mIxIkRoR1wJOathRc,1.0,3.8,20.0
4801,OPERATIONAL,Popeyes Louisiana Kitchen,ChIJKWndIryJxIkR6LqePwC611k,1.0,3.7,1112.0
4802,OPERATIONAL,Five Guys,ChIJuRnaNpKJxIkRD-aAAmD8iFY,2.0,4.3,512.0
4803,OPERATIONAL,Olive Garden Italian Restaurant,ChIJ1USGNZKJxIkRPiZD2hjr7Y8,2.0,4.2,1563.0
4804,OPERATIONAL,Panera Bread,ChIJ1USGNZKJxIkRInzP-4EPkEc,2.0,3.9,554.0
4805,CLOSED_TEMPORARILY,Gyro Kings,ChIJuRzH9L2JxIkREayPspkyRpw,,4.3,130.0
4806,OPERATIONAL,Dunkin',ChIJHcQKa76JxIkRjUABkOFQajc,1.0,4.0,253.0
4807,OPERATIONAL,Cinemark Stroud Mall and XD,ChIJb1KFnL2JxIkRq4zRkBfxH74,,4.3,1084.0
4808,OPERATIONAL,Perkins Restaurant & Bakery,ChIJwdYf4LeJxIkR3WrCNEJKxsY,2.0,4.0,1391.0
4809,OPERATIONAL,Yusan sushi & ramen,ChIJa4DLeL6JxIkRAYXBnAD8EjQ,2.0,4.3,553.0
4810,OPERATIONAL,Burger King,ChIJ5Vn2jZWJxIkR1B5Xe6dpzSA,1.0,3.9,391.0
4811,OPERATIONAL,Momento Pizzeria & Restaurant,ChIJa4DLeL6JxIkRxsVqspNuohs,2.0,4.3,512.0
4812,OPERATIONAL,Wendy's,ChIJxU49F7yJxIkRUzYsZ1BaMjM,1.0,3.8,632.0
4813,OPERATIONAL,Triplets Family Restaurant,ChIJg1q3IMCJxIkRQkbgn5mCUY0,1.0,4.4,1139.0
4814,OPERATIONAL,Got Beans Cafe & Pizzeria,ChIJaWSqebiJxIkRtlRUTQL7cmc,,4.0,43.0
4815,OPERATIONAL,Spice Kitchen | Indian Restaurant | Indian Cuisine | Indian Food,ChIJFfNAtR-JxIkRd2VqYukNIdo,,4.7,40.0
4816,OPERATIONAL,McDonald's,ChIJ2_yPpSeKxIkRFgB-WJ-p8gg,1.0,3.4,1320.0
4817,OPERATIONAL,Greek Islands Restaurant,ChIJVyG_vxeJxIkRSdBbGeYiHFU,,4.1,41.0
4818,OPERATIONAL,Pizza 1,ChIJV5nXmJWJxIkRrbO1Z7JZRvw,1.0,4.5,216.0
4819,OPERATIONAL,The Sarah Street Grill,ChIJ_4mbrk-IxIkRrA6DFB8VFIo,2.0,4.4,1484.0
4820,OPERATIONAL,Wawa,ChIJcfTT2LSJxIkRt4AESa5YgwQ,1.0,4.2,137.0
4821,OPERATIONAL,Subway,ChIJT-oZwEyIxIkR-hUNDmNQkpE,1.0,4.2,195.0
4822,OPERATIONAL,Willowtree Inn Restaurant,ChIJrUOtLk-IxIkR91amy-_r8MY,2.0,4.3,438.0
4823,OPERATIONAL,Siamsa Irish Pub,ChIJ10qpv06IxIkR31KlJ11LnOk,2.0,4.3,883.0
4824,OPERATIONAL,Domino's Pizza,ChIJKfSd7fWIxIkRF-rGfLtCkVo,1.0,3.3,259.0
4825,OPERATIONAL,Teddy's Tavern,ChIJUb-WnlCIxIkRvEaLUH_GtTE,1.0,4.7,237.0
4826,OPERATIONAL,Kabob House,ChIJEQF_6E6IxIkR4_mgqBmPB5g,,4.7,144.0
4827,OPERATIONAL,The Cure Cafe,ChIJ4VHFDE-IxIkRa42aKXQVr9o,2.0,4.8,386.0
4828,OPERATIONAL,McDonald's,ChIJAe_6UEWIxIkR8uLT6vYEMjw,1.0,3.5,1412.0
4829,OPERATIONAL,Marita's Cantina,ChIJsVIvVUmIxIkRGB7NPmxfbCc,2.0,3.9,455.0
4830,OPERATIONAL,Happy Hour Bar and Grill,ChIJw5KXjUeIxIkRFYOylUIgLd8,1.0,4.3,134.0
4831,OPERATIONAL,Perkins Restaurant & Bakery,ChIJwdYf4LeJxIkR3WrCNEJKxsY,2.0,4.0,1391.0
4832,OPERATIONAL,Compton's Pancake House,ChIJl7WSi0iIxIkRXUJJWPnLsZM,1.0,4.3,1894.0
4833,OPERATIONAL,Starbucks,ChIJGQ1RuE6IxIkR5AxsCYG7_iA,2.0,4.1,740.0
4834,OPERATIONAL,KFC,ChIJzctJg0-IxIkRj3g4v0JlJLw,1.0,4.1,643.0
4835,OPERATIONAL,Palumbo's Pizza,ChIJDQQnolqIxIkRVMig7U-djs0,1.0,4.0,266.0
4836,OPERATIONAL,Thai Orchid,ChIJmfEagUuIxIkR_DIgG76n0sU,2.0,4.5,544.0
4837,OPERATIONAL,Sweet Creams Cafe,ChIJbxDEd0-IxIkRkJCuE75NEAk,2.0,4.7,299.0
4838,OPERATIONAL,Dunkin',ChIJi8UcjEuIxIkR5SHmvx5gHPc,1.0,4.0,358.0
4839,OPERATIONAL,Domino's Pizza,ChIJKfSd7fWIxIkRF-rGfLtCkVo,1.0,3.3,259.0
4840,OPERATIONAL,Trackside Grill & Bar,ChIJ04SAhfWIxIkRRTra9R286qc,2.0,4.3,1296.0
4841,OPERATIONAL,The Roasted Tomato,ChIJIevWIGOIxIkR9CG9LI7MsVg,2.0,3.5,73.0
4842,OPERATIONAL,Exxon,ChIJrbO8M2eIxIkRPhP6ge5AAPQ,,3.8,93.0
4843,OPERATIONAL,Ichiban Hibachi Steakhouse,ChIJ6U-w-VuIxIkRw_ncEyTIylk,2.0,4.2,343.0
4844,OPERATIONAL,Teddy's Tavern,ChIJUb-WnlCIxIkRvEaLUH_GtTE,1.0,4.7,237.0
4845,OPERATIONAL,McDonald's,ChIJAe_6UEWIxIkR8uLT6vYEMjw,1.0,3.5,1412.0
4846,OPERATIONAL,Cluck U Chicken East Strudsburg PA,ChIJ4QJC41uIxIkR76DkhBwaRmM,1.0,4.3,464.0
4847,OPERATIONAL,Wawa,ChIJl3tmrIqIxIkR1BGeS27bFGQ,1.0,4.0,122.0
4848,OPERATIONAL,Little Caesars Pizza,ChIJbbBpTl-IxIkRxLNErq23IIM,1.0,4.0,427.0
4849,OPERATIONAL,Friendly's,ChIJoZuGxFuIxIkRLKha1lrA8rY,1.0,3.6,763.0
4850,OPERATIONAL,Dunkin',ChIJ9ThmibCJxIkR9CNann0_UPY,,3.8,13.0
4851,OPERATIONAL,Goldberg's Bagels and Deli,ChIJW9rhlWCIxIkRX0SRoQn7YnI,1.0,4.5,443.0
4852,OPERATIONAL,Burger King,ChIJAQAAAJCMxIkRtkYvgd2X9Wk,1.0,3.7,575.0
4853,OPERATIONAL,Arby's,ChIJ65AT3VuIxIkRSAkvmyseqtY,1.0,3.8,956.0
4854,OPERATIONAL,Pizza Hut,ChIJuf0qULqJxIkR_cGZrRNKW88,1.0,3.5,95.0
4855,OPERATIONAL,Burger King,ChIJhfQ7L8mJxIkR7_mpLJaKrr8,,,
4856,OPERATIONAL,Thai Thani Authentic Thai Cuisine,ChIJac_e5T6JxIkRC6B5MGwZVss,,4.8,105.0
4857,OPERATIONAL,Thai Thani Authentic Thai Cuisine,ChIJkZcuS9iJxIkRRjduyMZe6G0,,4.8,5.0
4858,OPERATIONAL,Mountain View Wine Bar and Tap Room,ChIJ-7G7wy6JxIkRa3GYSFWngRs,,5.0,6.0
4859,OPERATIONAL,Deer Head Inn,ChIJEXxr58-HxIkRaJ2pL7Wchlg,2.0,4.5,284.0
4860,OPERATIONAL,Sycamore Grille,ChIJDzTpOdCHxIkRPiojNEmg7MY,2.0,4.4,628.0
4861,OPERATIONAL,Doughboy's Of The Poconos Pizza,ChIJWeEHDu6IxIkRnSJPgM6IMCQ,1.0,4.3,230.0
4862,OPERATIONAL,Zoe's Ice Cream Emporium & Café,ChIJx3yznc-HxIkRkxbpj8Ehg-s,,4.5,81.0
4863,CLOSED_TEMPORARILY,Water Gap Country Club and Resort,ChIJn1MBOcWHxIkRVxBAvem3SjQ,,3.5,74.0
4864,OPERATIONAL,Sango Kura,ChIJd-CaUfCHxIkRFgF4V9UqSwQ,2.0,4.6,330.0
4865,OPERATIONAL,Tsunami Taco,ChIJUykAHSWHxIkRI_s5BrRnsAk,,5.0,3.0
4866,OPERATIONAL,Joe Bosco Authentic Smokehouse BBQ,ChIJrxbKu9GHxIkR6PXNwI2Jjpw,2.0,4.2,437.0
4867,OPERATIONAL,Dunkin',ChIJmbf3fxWHxIkRPSP2LKqxeEQ,1.0,3.2,40.0
4868,OPERATIONAL,Live Inspired Gallery,ChIJx3yznc-HxIkRbmQyNJzf7Us,,5.0,1.0
4869,OPERATIONAL,Minisink Hotel,ChIJxX6vDraHxIkR5PfpQw-TTuM,1.0,4.6,768.0
4870,OPERATIONAL,Zoe's Ice Cream Emporium & Café,ChIJx3yznc-HxIkRkxbpj8Ehg-s,,4.5,81.0
4871,OPERATIONAL,Live Inspired Gallery,ChIJx3yznc-HxIkRbmQyNJzf7Us,,5.0,1.0
4872,OPERATIONAL,Blairstown Dairy,ChIJ2WOE6P2AxIkRVJgnJKJxr2g,1.0,4.6,206.0
4873,OPERATIONAL,Doghouse Bagel &Deli,ChIJHRJjjMeBxIkR2s39l3Ybz1A,1.0,4.0,184.0
4874,OPERATIONAL,Frank's,ChIJu-nj5LmBxIkRLi-9seOPSpM,1.0,4.5,179.0
4875,OPERATIONAL,New Ho Ho Kitchen,ChIJu-nj5LmBxIkRPfXPhTpR4RI,1.0,4.3,66.0
4876,OPERATIONAL,Pizza Express,ChIJE83VzK2BxIkR18T1D2EmC0A,1.0,3.9,71.0
4877,OPERATIONAL,Dominick's Pizzeria & Restaurant,ChIJCcQ4gcOBxIkR16BF9CDVhOk,1.0,4.6,83.0
4878,OPERATIONAL,Roman Pizza & Grille,ChIJsV-1XKCDw4kRhWbJD8odeAA,1.0,4.5,68.0
4879,OPERATIONAL,Doghouse Bagel &Deli,ChIJHRJjjMeBxIkR2s39l3Ybz1A,1.0,4.0,184.0
4880,OPERATIONAL,Dominick's Pizzeria & Restaurant,ChIJCcQ4gcOBxIkR16BF9CDVhOk,1.0,4.6,83.0
4881,OPERATIONAL,Blairstown Diner,ChIJBxi7LyR-w4kRVIK8XG1WSwg,1.0,4.4,408.0
4882,OPERATIONAL,Alpine Meats and Deli,ChIJaX0knSZ-w4kRUjfGsHaOcxA,,4.8,79.0
4883,OPERATIONAL,Gourmet Gallery,ChIJO8UVGyR-w4kRwl1TsmeJjbg,2.0,4.5,129.0
4884,OPERATIONAL,Blairstown Inn,ChIJmQyfnyZ-w4kRTQnrTxmtKlo,2.0,4.4,225.0
4885,OPERATIONAL,Blairstown Diner,ChIJBxi7LyR-w4kRVIK8XG1WSwg,1.0,4.4,408.0
4886,OPERATIONAL,Alpine Meats and Deli,ChIJaX0knSZ-w4kRUjfGsHaOcxA,,4.8,79.0
4887,OPERATIONAL,Buck Hill Brewery & Restaurant,ChIJ9wAa8cl7w4kRScuppf495vA,2.0,4.4,1032.0
4888,OPERATIONAL,Gourmet Gallery,ChIJO8UVGyR-w4kRwl1TsmeJjbg,2.0,4.5,129.0
4889,OPERATIONAL,Blairstown Inn,ChIJmQyfnyZ-w4kRTQnrTxmtKlo,2.0,4.4,225.0
4890,OPERATIONAL,HealthCAFE,ChIJgWxJBn95w4kRJEnK7QTZKf4,,4.5,2.0
4891,OPERATIONAL,Firehouse Pizza,ChIJmbiLgNBww4kRtswsd36O7H4,1.0,4.6,194.0
4892,OPERATIONAL,Vinny & Son Pizza (Andover),ChIJm07CbExxw4kRl-F3WLA__4A,,4.8,76.0
4893,OPERATIONAL,Andover Diner,ChIJ63yJx9t5w4kRpuGewpqNKsA,,4.1,578.0
4894,OPERATIONAL,Exxon,ChIJAQJW49xww4kRdPgNAYzoZWo,,3.5,15.0
4895,OPERATIONAL,Dunkin',ChIJhUdS5Nxww4kRwB0h-JSLids,1.0,4.1,47.0
4896,OPERATIONAL,Firehouse Pizza,ChIJmbiLgNBww4kRtswsd36O7H4,1.0,4.6,194.0
4897,OPERATIONAL,Vinny & Son Pizza (Andover),ChIJm07CbExxw4kRl-F3WLA__4A,,4.8,76.0
4898,OPERATIONAL,Andover Diner,ChIJ63yJx9t5w4kRpuGewpqNKsA,,4.1,578.0
4899,OPERATIONAL,Exxon,ChIJAQJW49xww4kRdPgNAYzoZWo,,3.5,15.0
4900,OPERATIONAL,Dunkin',ChIJhUdS5Nxww4kRwB0h-JSLids,1.0,4.1,47.0
4901,OPERATIONAL,Mason Street Grille,ChIJY5z_qmpzw4kRIZp9FQeQe-A,1.0,4.3,362.0
4902,OPERATIONAL,Paul and Christa's Diner,ChIJ53MlzEhzw4kR5Yd00u7mRIE,1.0,4.6,205.0
4903,OPERATIONAL,Mason Street Grille,ChIJY5z_qmpzw4kRIZp9FQeQe-A,1.0,4.3,362.0
4904,OPERATIONAL,Chapala Grill 3 Mexican,ChIJHyL5UrZzw4kRUEQIn1nOugk,,4.6,291.0
4905,OPERATIONAL,Stone Water at 3 Peaks Marina,ChIJ65Zx0jhzw4kRsX_H6QEq6-k,3.0,4.4,923.0
4906,OPERATIONAL,Portofino's Ristorante',ChIJ0xz8_lIMw4kRNTkKLsRSYoE,2.0,4.8,838.0
4907,OPERATIONAL,Smoke Rise Village Inn,ChIJI30RkV4Fw4kRQZACKDXTqWk,3.0,4.5,112.0
4908,OPERATIONAL,Cypress Tavern,ChIJ7xePf2oFw4kRJ8YHQ4SQflQ,2.0,3.9,260.0
4909,OPERATIONAL,Yuki Hana,ChIJEwet7dAEw4kRlwfyo1exGpk,2.0,4.5,185.0
4910,OPERATIONAL,Green Life Market,ChIJg6gu3NAEw4kRHhMoDAg-jCc,,4.4,69.0
4911,OPERATIONAL,Domino's Pizza,ChIJeUPpjdAEw4kRU4ZvIXyrwDE,1.0,3.8,89.0
4912,OPERATIONAL,Dunkin',ChIJ79ytyTMbw4kRCwRRiBhz-w0,1.0,4.5,59.0
4913,OPERATIONAL,J 'n' C BBQ,ChIJH1_CqtYFw4kRnosNtUPRUCI,,4.6,51.0
4914,OPERATIONAL,Polski Smak,ChIJ8yD9w6UFw4kREhK8Nten244,1.0,4.8,404.0
4915,CLOSED_TEMPORARILY,Subway,ChIJF3wVybsEw4kRrLRINpM30Xk,1.0,4.0,2.0
4916,OPERATIONAL,flaming grill,ChIJ5aJ4zroEw4kRkSRSD7Vvmtc,1.0,4.1,817.0
4917,OPERATIONAL,Dunkin',ChIJDTqtnMcEw4kRdQO1fUZEiEY,1.0,3.0,78.0
4918,OPERATIONAL,Applebee's Grill + Bar,ChIJ8bwTvscEw4kRM7Alyi5kWyw,2.0,3.9,879.0
4919,OPERATIONAL,Dunkin',ChIJ-yHcj7kEw4kRu_NeuGBTld0,1.0,4.1,17.0
4920,OPERATIONAL,Jiggs McAllister's Music Saloon,ChIJnQ7X0cUEw4kRsWJdjLm0IqQ,1.0,4.3,411.0
4921,OPERATIONAL,Galaxy Diner,ChIJBXTL_cQEw4kRwOqBlt9lamw,1.0,3.9,491.0
4922,OPERATIONAL,Wendy's,ChIJZ99wu8cEw4kRKNG8h0MIc9o,1.0,4.1,689.0
4923,OPERATIONAL,Polski Smak,ChIJ8yD9w6UFw4kREhK8Nten244,1.0,4.8,404.0
4924,OPERATIONAL,Dunkin',ChIJK5eI1IMFw4kRYORqcWLIPZQ,,4.1,14.0
4925,OPERATIONAL,Carside To Go,ChIJSZctvMcEw4kR0bfqnFUj0x4,,,
4926,OPERATIONAL,The Belmont Clubhouse,ChIJG-w6DrwEw4kRE3hTewKZ0yE,,4.4,45.0
4927,OPERATIONAL,QuickChek,ChIJ47zEqMUEw4kRrZ1itE67WtY,,2.9,39.0
4928,CLOSED_TEMPORARILY,Pizza Hut Express,ChIJ6e9NmLoEw4kRqhZ8Wn-UOA4,1.0,2.8,18.0
4929,CLOSED_TEMPORARILY,Santinas Pizza,ChIJE-xq1boEw4kRKLprlhRRCy8,,1.8,6.0
4930,OPERATIONAL,blu alehouse,ChIJE0QiS9EEw4kR190d3Vcmf5o,2.0,4.2,891.0
4931,OPERATIONAL,Vibe Burger,ChIJUxb1dB0Fw4kRyzfdgJqf3TM,,4.9,31.0
4932,OPERATIONAL,J 'n' C BBQ,ChIJH1_CqtYFw4kRnosNtUPRUCI,,4.6,51.0
4933,OPERATIONAL,Domino's Pizza,ChIJeUPpjdAEw4kRU4ZvIXyrwDE,1.0,3.8,89.0
4934,CLOSED_TEMPORARILY,Subway,ChIJF3wVybsEw4kRrLRINpM30Xk,1.0,4.0,2.0
4935,OPERATIONAL,Chili's Grill & Bar,ChIJa3_-J6kEw4kRffTpYfrqffw,2.0,4.0,873.0
4936,OPERATIONAL,flaming grill,ChIJ5aJ4zroEw4kRkSRSD7Vvmtc,1.0,4.1,817.0
4937,OPERATIONAL,Subway,ChIJzRvc7b8Dw4kRXQo5f-XADdg,1.0,3.1,29.0
4938,OPERATIONAL,Black Bull Steakhouse & Seafood,ChIJSYeRklADw4kRKo-XnlXaBV8,3.0,4.4,400.0
4939,OPERATIONAL,bp,ChIJTQEPqFsDw4kRZJjO8Aa46iw,,3.4,38.0
4940,OPERATIONAL,Dunkin',ChIJ-yHcj7kEw4kRu_NeuGBTld0,1.0,4.1,17.0
4941,OPERATIONAL,Auntie Anne's,ChIJd5Nk4akEw4kRVNVnxniCDXs,1.0,4.2,5.0
4942,OPERATIONAL,It's Just Wings,ChIJkzLaN9EFw4kR8j1SZDC3-QQ,2.0,3.2,17.0
4943,OPERATIONAL,Walmart Burger,ChIJwWJ2_dIDw4kRrENA1en8bFI,,5.0,1.0
4944,OPERATIONAL,Vibe Burger,ChIJUxb1dB0Fw4kRyzfdgJqf3TM,,4.9,31.0
4945,OPERATIONAL,blu alehouse,ChIJE0QiS9EEw4kR190d3Vcmf5o,2.0,4.2,891.0
